Sector,Category,Industry URL
Petroleum Refining and Related Industries,Petroleum Refining,https://www.buzzfile.com/Lists/Industry-Oils.-Partly-Refined:-Sold-for-Rerunning
Primary Metal Industries,Aluminum Die-castings,https://www.buzzfile.com/Lists/Industry-Aluminum-Die.dash.castings
Primary Metal Industries,Aluminum Foundries,https://www.buzzfile.com/Lists/Industry-Aluminum-and-Aluminum.dash.based-Alloy-Castings
Primary Metal Industries,"Aluminum Rolling and Drawing, nec",https://www.buzzfile.com/Lists/Industry-Cable.-Aluminum:-Made-In-Rolling-Mills
Primary Metal Industries,"Aluminum Rolling and Drawing, nec",https://www.buzzfile.com/Lists/Industry-Coils.-Wire-Aluminum:-Made-In-Rolling-Mills
Primary Metal Industries,"Aluminum Rolling and Drawing, nec",https://www.buzzfile.com/Lists/Industry-Extrusion-Ingot.-Aluminum:-Made-In-Rolling-Mills
Primary Metal Industries,"Aluminum Rolling and Drawing, nec",https://www.buzzfile.com/Lists/Industry-Wire.-Aluminum:-Made-In-Rolling-Mills
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Axles.-Rolled-or-Forged:-Made-In-Steel-Mills
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Bars-and-Bar-Shapes.-Steel.-Cold.dash.finished:-Own-Hot.dash.rolled
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Bars-and-Bar-Shapes.-Steel.-Hot.dash.rolled
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Bars.-Iron:-Made-In-Steel-Mills
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Galvanized-Pipes.-Plates.-Sheets.-Etc.:-Iron-and-Steel
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Iron-and-Steel-Products.-Hot.dash.rolled
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Rods.-Iron-and-Steel:-Made-In-Steel-Mills
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Sheet-or-Strip.-Steel.-Cold.dash.rolled:-Own-Hot.dash.rolled
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Sheet-or-Strip.-Steel.-Hot.dash.rolled
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Tin.dash.free-Steel
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Well-Casings.-Iron-and-Steel:-Made-In-Steel-Mills
Primary Metal Industries,Blast Furnaces and Steel Mills,https://www.buzzfile.com/Lists/Industry-Wheels.-Locomotive-and-Car:-Iron-and-Steel
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Bars.-Steel.-Cold-Finished.-From-Purchased-Hot.dash.rolled
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Cold.dash.rolled-Strip-or-Wire
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Corrugating-Iron-and-Steel.-Cold.dash.rolled
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Sheet.-Steel.-Cold.dash.rolled.-Nec:-From-Purchased-Hot.dash.rolled
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Strip.-Steel.-Cold.dash.rolled.-NEC:-From-Purchased-Hot.dash.rolled
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Strip.-Steel.-Flat-Bright.-Cold.dash.rolled:-Purchased-Hot.dash.rolled
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Strip.-Steel.-Razor-Blade.-Cold.dash.rolled:-Purchased-Hot.dash.rolled
Primary Metal Industries,Cold Finishing of Steel Shapes,https://www.buzzfile.com/Lists/Industry-Wire.-Flat.-Cold.dash.rolled-Strip:-Not-Made-In-Hot.dash.rolled-Mills
Primary Metal Industries,Copper Foundries,https://www.buzzfile.com/Lists/Industry-Castings-Except-Die.-Nec.-Copper-and-Copper.dash.base-Alloy
Primary Metal Industries,Copper Foundries,https://www.buzzfile.com/Lists/Industry-Machinery-Castings.-Copper-or-Copper.dash.base-Alloy
Primary Metal Industries,Copper Foundries,https://www.buzzfile.com/Lists/Industry-Propellers.-Ship:-Cast-Brass
Primary Metal Industries,Copper Foundries,https://www.buzzfile.com/Lists/Industry-Propellers.-Ship:-Cast-Bronze
Primary Metal Industries,Copper Foundries,https://www.buzzfile.com/Lists/Industry-Propellers.-Ship:-Cast-Copper-or-Copper.dash.base-Alloy
Primary Metal Industries,Copper Rolling and Drawing,https://www.buzzfile.com/Lists/Industry-Cups.-Primer-and-Cartridge:-Copper-and-Copper-Alloy
Primary Metal Industries,Electrometallurgical Products,https://www.buzzfile.com/Lists/Industry-Alloys.-Additive.-except-Copper:-Not-Made-In-Blast-Furnaces
Primary Metal Industries,Gray and Ductile Iron Foundries,https://www.buzzfile.com/Lists/Industry-Soil-Pipe-and-Fittings:-Cast-Iron
Primary Metal Industries,Nonferrous Die-castings except Aluminum,https://www.buzzfile.com/Lists/Industry-Brass-and-Bronze-Die.dash.castings
Primary Metal Industries,Nonferrous Die-castings except Aluminum,https://www.buzzfile.com/Lists/Industry-Copper-and-Copper-Alloy-Die.dash.castings
Primary Metal Industries,Nonferrous Die-castings except Aluminum,https://www.buzzfile.com/Lists/Industry-Lead-and-Zinc-Die.dash.castings
Primary Metal Industries,Nonferrous Die-castings except Aluminum,https://www.buzzfile.com/Lists/Industry-Lead-Die.dash.castings
